price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,log_sqft_living15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
675000.0,4,3.5,2140,2278.0,3.0,0,0,3,9,2140,0,1540,2285,10,0,13.4225,7.669,7.669,0.0,7.7315,7.7346,7.3402,0.939,1,Mid,Average,-33.32,1110.22
199000.0,3,1.75,1320,17390.0,1.0,0,0,4,7,1320,0,1550,19265,58,0,12.2011,7.1861,7.1861,0.0,9.7637,9.8661,7.3467,0.076,8,Mid,Good,14.68,215.5
220000.0,4,1.75,2020,7840.0,1.0,0,0,3,7,1010,1010,1750,8140,46,0,12.3014,7.6113,6.9187,6.9187,8.9671,9.0047,7.4679,0.258,8,Mid,Average,2.68,7.18
452000.0,4,2.25,2590,10002.0,1.0,0,0,4,8,1340,1250,1550,10436,46,0,13.0214,7.8598,7.2012,7.1317,9.2106,9.2531,7.3467,0.259,5,Mid,Good,2.68,7.18
382500.0,2,1.0,1190,4440.0,1.0,0,0,3,6,1190,0,1060,5715,33,0,12.8545,7.0825,7.0825,0.0,8.3986,8.651,6.967,0.268,7,Low,Average,-10.32,106.5
519950.0,3,1.25,1170,1249.0,3.0,0,0,3,8,1170,0,1350,1310,0,0,13.1615,7.0656,7.0656,0.0,7.1309,7.1785,7.2086,0.937,5,Mid,Average,-43.32,1876.62
665000.0,2,1.0,1110,3200.0,1.0,0,0,3,7,1110,0,1170,3600,89,0,13.4075,7.013,7.013,0.0,8.0712,8.189,7.0656,0.347,6,Mid,Average,45.68,2086.66
527700.0,5,2.5,2820,9375.0,1.0,0,0,4,8,1550,1270,2820,9375,46,0,13.1763,7.9448,7.3467,7.1476,9.1459,9.1459,7.9448,0.301,7,Mid,Good,2.68,7.18
205000.0,3,1.0,1610,8579.0,1.0,0,0,4,7,1010,600,1610,8579,53,0,12.2308,7.3846,6.9187,6.3986,9.0572,9.0572,7.3846,0.188,5,Mid,Good,9.68,93.7
420000.0,3,1.0,1060,7296.0,1.0,0,0,4,7,940,120,1560,7940,92,0,12.948,6.967,6.8469,4.7958,8.8952,8.9798,7.3531,0.145,4,Mid,Good,48.68,2369.74
500000.0,4,2.25,2030,8517.0,1.0,0,0,4,8,1380,650,2230,8824,54,0,13.1224,7.6163,7.2306,6.4785,9.0499,9.0853,7.7102,0.238,2,Mid,Good,10.68,114.06
921500.0,4,2.5,3670,315374.0,2.0,0,0,4,9,3670,0,2840,87991,20,0,13.7338,8.2082,8.2082,0.0,12.6615,11.385,7.9519,0.012,12,Mid,Good,-23.32,543.82
890000.0,4,1.0,2550,4000.0,2.0,0,0,3,8,2370,180,2200,4000,109,0,13.699,7.8442,7.7711,5.1985,8.2943,8.2943,7.6967,0.638,6,Mid,Average,65.68,4313.86
430000.0,5,2.5,2420,10165.0,2.0,0,0,3,7,2420,0,1940,193842,7,0,12.9715,7.7919,7.7919,0.0,9.2268,12.1748,7.571,0.238,8,Mid,Average,-36.32,1319.14
258000.0,5,2.0,2260,12500.0,1.0,0,0,4,8,1130,1130,1360,18000,54,0,12.4607,7.7236,7.0309,7.0309,9.4336,9.7982,7.216,0.181,10,Mid,Good,10.68,114.06
511000.0,3,1.0,1430,3455.0,1.0,0,0,3,7,980,450,1450,4599,67,0,13.1441,7.2661,6.8886,6.1115,8.1479,8.4338,7.28,0.414,11,Mid,Average,23.68,560.74
532170.0,3,2.0,1360,3090.0,2.0,0,0,3,8,1360,0,1500,3090,24,0,13.1847,7.216,7.216,0.0,8.0362,8.0362,7.3139,0.44,8,Mid,Average,-19.32,373.26
560000.0,3,1.0,1110,5000.0,1.5,0,0,3,7,1110,0,1420,5000,68,0,13.2357,7.013,7.013,0.0,8.5174,8.5174,7.2591,0.222,4,Mid,Average,24.68,609.1
282950.0,3,1.0,1250,8200.0,1.0,0,0,4,7,1250,0,1680,8633,61,0,12.553,7.1317,7.1317,0.0,9.012,9.0635,7.4271,0.152,3,Mid,Good,17.68,312.58
2250000.0,4,3.25,5180,19850.0,2.0,0,3,3,12,3540,1640,3160,9750,9,0,14.6264,8.5528,8.1722,7.4031,9.896,9.1851,8.0586,0.261,4,High,Average,-34.32,1177.86
350000.0,1,1.0,700,5100.0,1.0,0,0,3,7,700,0,1010,5100,72,0,12.7657,6.5525,6.5525,0.0,8.5372,8.5372,6.9187,0.137,5,Mid,Average,28.68,822.54
215000.0,3,1.0,1180,7669.0,1.0,0,0,4,7,1180,0,1190,7669,47,0,12.2784,7.0741,7.0741,0.0,8.9451,8.9451,7.0825,0.154,7,Mid,Good,3.68,13.54
650000.0,5,3.5,3960,25245.0,2.0,0,0,3,9,2500,1460,2640,13675,18,0,13.3847,8.2843,7.8244,7.2869,10.1364,9.5234,7.8789,0.157,11,Mid,Average,-25.32,641.1
320000.0,4,2.75,2640,7500.0,1.0,0,0,3,8,1620,1020,1980,7875,47,0,12.6761,7.8789,7.3908,6.9285,8.9228,8.9716,7.5914,0.352,8,Mid,Average,3.68,13.54
247000.0,3,2.0,1270,10259.0,1.5,0,0,3,7,1270,0,1160,7198,98,1,12.4171,7.1476,7.1476,0.0,9.236,8.8817,7.057,0.124,11,Mid,Average,54.68,2989.9
320000.0,4,1.75,1760,11180.0,1.0,0,0,4,8,1760,0,1730,11180,46,0,12.6761,7.4736,7.4736,0.0,9.322,9.322,7.4565,0.157,10,Mid,Good,2.68,7.18
255000.0,5,2.25,2060,8632.0,1.0,0,0,3,7,1030,1030,1010,11680,52,0,12.449,7.6309,6.9383,6.9383,9.0633,9.3657,6.9187,0.239,5,Mid,Average,8.68,75.34
438000.0,3,1.75,1780,8000.0,1.0,0,0,3,7,1780,0,1200,9660,53,0,12.99,7.4849,7.4849,0.0,8.9873,9.1759,7.0909,0.222,3,Mid,Average,9.68,93.7
900000.0,3,2.5,3400,16603.0,2.0,0,0,3,10,3400,0,3400,12601,15,0,13.7102,8.1318,8.1318,0.0,9.7174,9.4416,8.1318,0.205,3,High,Average,-28.32,802.02
441000.0,3,2.75,1910,7280.0,1.0,0,0,3,7,1160,750,1710,8152,35,0,12.9968,7.5554,7.057,6.6214,8.893,9.0061,7.4448,0.262,6,Mid,Average,-8.32,69.22
420000.0,3,2.0,2020,10165.0,1.0,0,0,4,7,1010,1010,2110,36590,39,0,12.948,7.6113,6.9187,6.9187,9.2268,10.5076,7.6549,0.199,8,Mid,Good,-4.32,18.66
370000.0,3,1.75,1580,7000.0,1.0,0,0,3,7,1180,400,1640,7500,38,0,12.8213,7.3658,7.0741,5.994,8.8538,8.9228,7.4031,0.226,12,Mid,Average,-5.32,28.3
269950.0,2,1.75,1340,7250.0,1.0,0,0,5,5,700,640,1830,9750,66,0,12.506,7.2012,6.5525,6.463,8.8889,9.1851,7.5126,0.185,2,Low,Good,22.68,514.38
807100.0,4,2.5,2680,4499.0,2.0,0,0,3,9,2680,0,2920,4500,16,0,13.6012,7.8939,7.8939,0.0,8.4118,8.4121,7.9797,0.596,3,Mid,Average,-27.32,746.38
653000.0,3,2.5,2680,9750.0,1.0,0,0,4,8,1610,1070,2480,8750,35,0,13.3893,7.8939,7.3846,6.9763,9.1851,9.0769,7.8164,0.275,6,Mid,Good,-8.32,69.22
371500.0,3,2.0,1370,8336.0,1.0,0,0,5,7,1370,0,1770,7288,50,0,12.8253,7.2233,7.2233,0.0,9.0285,8.8941,7.4793,0.164,6,Mid,Good,6.68,44.62
284000.0,3,1.75,1560,21000.0,1.0,0,0,3,7,1560,0,1070,7920,61,0,12.5567,7.3531,7.3531,0.0,9.9523,8.9773,6.9763,0.074,3,Mid,Average,17.68,312.58
272000.0,3,1.75,2160,7140.0,1.0,0,0,4,7,1670,490,1930,7350,37,0,12.5136,7.6783,7.4212,6.1964,8.8736,8.9026,7.5658,0.303,1,Mid,Good,-6.32,39.94
313000.0,3,1.5,1340,7912.0,1.5,0,0,3,7,1340,0,1480,7940,59,0,12.654,7.2012,7.2012,0.0,8.9763,8.9798,7.3005,0.169,5,Mid,Average,15.68,245.86
917500.0,4,2.5,3880,35003.0,2.0,0,0,3,10,2570,1310,3740,35230,31,0,13.7294,8.2638,7.8521,7.1785,10.4632,10.4697,8.2271,0.111,1,High,Average,-12.32,151.78
673000.0,4,2.25,2590,8190.0,2.0,0,0,4,8,2590,0,2260,8335,34,0,13.4195,7.8598,7.8598,0.0,9.0108,9.0283,7.7236,0.316,9,Mid,Good,-9.32,86.86
425000.0,3,1.25,1120,1100.0,2.0,0,0,3,8,820,300,1590,1795,7,0,12.9598,7.022,6.7105,5.7071,7.004,7.4933,7.3721,1.018,2,Mid,Average,-36.32,1319.14
399950.0,5,2.75,1970,5400.0,1.0,0,0,3,7,1320,650,1280,2150,28,0,12.8991,7.5863,7.1861,6.4785,8.5943,7.6737,7.1554,0.365,7,Mid,Average,-15.32,234.7
385000.0,3,1.0,1220,4800.0,1.0,0,0,3,6,1220,0,1200,4800,113,0,12.861,7.1074,7.1074,0.0,8.4766,8.4766,7.0909,0.254,5,Low,Average,69.68,4855.3
269950.0,3,1.5,1950,7560.0,1.0,0,2,4,7,1320,630,1950,8941,39,0,12.506,7.5761,7.1861,6.4473,8.9308,9.0985,7.5761,0.258,11,Mid,Good,-4.32,18.66
330000.0,2,1.0,1350,8220.0,1.0,0,0,3,7,1060,290,1540,8280,66,0,12.7069,7.2086,6.967,5.6733,9.0144,9.0217,7.3402,0.164,1,Mid,Average,22.68,514.38
260000.0,3,2.5,1670,5797.0,2.0,0,0,3,7,1670,0,1670,6183,26,0,12.4684,7.4212,7.4212,0.0,8.6653,8.7297,7.4212,0.288,7,Mid,Average,-17.32,299.98
470000.0,4,3.0,2380,5125.0,1.5,0,0,4,7,1680,700,1410,5375,90,0,13.0605,7.7753,7.4271,6.5525,8.5421,8.5897,7.2521,0.464,4,Mid,Good,46.68,2179.02
589000.0,4,3.0,2440,9600.0,2.0,0,0,5,7,2440,0,2290,9600,53,0,13.2862,7.8002,7.8002,0.0,9.1696,9.1696,7.7367,0.254,6,Mid,Good,9.68,93.7
163500.0,2,1.5,1050,3419.0,2.0,0,0,3,7,1050,0,1050,3417,18,0,12.0046,6.9575,6.9575,0.0,8.1374,8.1368,6.9575,0.307,7,Mid,Average,-25.32,641.1
835000.0,4,2.75,3130,13412.0,2.0,0,0,3,9,2140,990,2260,9984,21,0,13.6352,8.0491,7.669,6.8987,9.504,9.2088,7.7236,0.233,9,Mid,Average,-22.32,498.18
1095000.0,5,3.0,4090,12850.0,1.0,0,2,4,10,2090,2000,2540,10270,28,0,13.9063,8.3165,7.6454,7.6014,9.4612,9.2371,7.8403,0.318,11,High,Good,-15.32,234.7
269000.0,4,1.5,1490,10000.0,1.0,0,0,4,8,1100,390,2190,8910,46,0,12.5025,7.3072,7.004,5.9687,9.2104,9.095,7.6921,0.149,4,Mid,Good,2.68,7.18
560000.0,3,2.5,1900,8744.0,2.0,0,0,3,8,1900,0,2030,8744,27,0,13.2357,7.5501,7.5501,0.0,9.0762,9.0762,7.6163,0.217,5,Mid,Average,-16.32,266.34
615000.0,4,1.0,1330,2400.0,1.5,0,0,4,6,1330,0,1330,4400,114,0,13.3294,7.1937,7.1937,0.0,7.7836,8.3896,7.1937,0.554,4,Low,Good,70.68,4995.66
585188.0,3,2.25,2230,10026.0,1.0,0,0,3,8,1430,800,2230,9340,39,0,13.2797,7.7102,7.2661,6.6859,9.213,9.1422,7.7102,0.222,12,Mid,Average,-4.32,18.66
305000.0,3,1.75,1650,9480.0,1.0,0,0,3,7,1220,430,1540,8400,37,0,12.6281,7.4091,7.1074,6.0661,9.157,9.0361,7.3402,0.174,8,Mid,Average,-6.32,39.94
166950.0,3,1.0,1190,8820.0,1.0,0,0,3,6,1190,0,1230,7980,55,0,12.0255,7.0825,7.0825,0.0,9.0849,8.9848,7.1156,0.135,11,Low,Average,11.68,136.42
799000.0,3,2.5,2140,9897.0,1.0,0,0,4,8,2140,0,2680,10083,55,0,13.5911,7.669,7.669,0.0,9.2001,9.2187,7.8939,0.216,9,Mid,Good,11.68,136.42
400000.0,3,2.5,2180,7508.0,1.0,0,0,4,7,1420,760,1900,7818,52,0,12.8992,7.6875,7.2591,6.6346,8.9239,8.9643,7.5501,0.29,6,Mid,Good,8.68,75.34
230000.0,3,1.0,1060,10228.0,1.0,0,0,3,7,1060,0,1570,10228,66,0,12.3458,6.967,6.967,0.0,9.233,9.233,7.3595,0.104,12,Mid,Average,22.68,514.38
256883.0,3,2.5,1690,5025.0,2.0,0,0,3,8,1690,0,2550,5001,11,0,12.4564,7.4331,7.4331,0.0,8.5224,8.5176,7.8442,0.336,5,Mid,Average,-32.32,1044.58
423000.0,4,2.0,1970,6480.0,1.5,0,0,5,7,1130,840,1500,6480,94,0,12.9551,7.5863,7.0309,6.7346,8.7766,8.7766,7.3139,0.304,11,Mid,Good,50.68,2568.46
465000.0,3,2.5,2150,4084.0,2.0,0,0,3,8,2150,0,1750,2385,7,0,13.0498,7.6737,7.6737,0.0,8.3151,7.7774,7.4679,0.526,7,Mid,Average,-36.32,1319.14
440000.0,3,2.5,1910,66211.0,2.0,0,0,3,7,1910,0,2330,67268,18,0,12.9945,7.5554,7.5554,0.0,11.1006,11.1165,7.7541,0.029,1,Mid,Average,-25.32,641.1
385000.0,3,1.75,1350,155073.0,1.0,0,0,4,7,1350,0,1560,50965,45,0,12.861,7.2086,7.2086,0.0,11.9517,10.8389,7.3531,0.009,10,Mid,Good,1.68,2.82
210000.0,3,1.0,860,11725.0,1.0,0,0,4,6,860,0,1300,9514,72,0,12.2549,6.7581,6.7581,0.0,9.3696,9.1606,7.1709,0.073,3,Low,Good,28.68,822.54
297000.0,3,2.5,1940,14952.0,2.0,0,0,3,8,1940,0,2030,10450,20,0,12.6015,7.571,7.571,0.0,9.6127,9.2545,7.6163,0.13,11,Mid,Average,-23.32,543.82
470000.0,3,1.0,1010,5000.0,1.0,0,0,3,7,1010,0,1680,5000,62,0,13.0605,6.9187,6.9187,0.0,8.5174,8.5174,7.4271,0.202,7,Mid,Average,18.68,348.94
226500.0,3,1.5,1300,7370.0,1.0,0,0,4,7,900,400,1430,7500,38,0,12.3305,7.1709,6.8035,5.994,8.9053,8.9228,7.2661,0.176,8,Mid,Good,-5.32,28.3
274250.0,3,1.0,910,8450.0,1.0,0,0,4,6,910,0,1400,8040,53,0,12.5218,6.8145,6.8145,0.0,9.042,8.9923,7.2449,0.108,3,Low,Good,9.68,93.7
840000.0,4,1.75,2480,11010.0,1.0,0,0,4,9,1630,850,2770,10744,48,0,13.6412,7.8164,7.3969,6.7464,9.3067,9.2822,7.927,0.225,8,Mid,Good,4.68,21.9
677900.0,3,2.5,2440,4587.0,2.0,0,0,3,8,2440,0,2750,4587,4,0,13.4268,7.8002,7.8002,0.0,8.4312,8.4312,7.9197,0.532,9,Mid,Average,-39.32,1546.06
425000.0,3,1.0,1010,5864.0,1.0,0,0,3,7,1010,0,1290,5000,100,0,12.9598,6.9187,6.9187,0.0,8.6768,8.5174,7.1632,0.172,2,Mid,Average,56.68,3212.62
180250.0,2,0.75,900,9600.0,1.0,0,0,3,6,900,0,1250,14280,73,0,12.1021,6.8035,6.8035,0.0,9.1696,9.5667,7.1317,0.094,11,Low,Average,29.68,880.9
464000.0,6,3.0,2300,3404.0,2.0,0,0,3,7,1600,700,1560,1312,94,1,13.0476,7.7411,7.3784,6.5525,8.133,7.1801,7.3531,0.676,7,Mid,Average,50.68,2568.46
320000.0,4,2.25,1550,7579.0,2.0,0,0,3,8,1550,0,1630,6397,22,0,12.6761,7.3467,7.3467,0.0,8.9333,8.7637,7.3969,0.205,4,Mid,Average,-21.32,454.54
625504.0,3,2.25,1270,1566.0,2.0,0,0,3,8,1060,210,1160,1327,0,0,13.3463,7.1476,6.967,5.3519,7.3569,7.1914,7.057,0.811,7,Mid,Average,-43.32,1876.62
592500.0,4,2.5,2240,10082.0,1.0,0,0,3,9,2240,0,2520,12368,31,0,13.2921,7.7147,7.7147,0.0,9.2186,9.4229,7.8324,0.222,5,Mid,Average,-12.32,151.78
465000.0,3,2.5,2714,17936.0,2.0,0,0,3,9,2714,0,2590,18386,10,0,13.0498,7.9065,7.9065,0.0,9.7946,9.8194,7.8598,0.151,1,Mid,Average,-33.32,1110.22
477000.0,4,2.75,1720,6270.0,2.0,0,0,3,8,1720,0,2130,8700,36,0,13.0753,7.4507,7.4507,0.0,8.7437,9.0712,7.6643,0.274,5,Mid,Average,-7.32,53.58
280000.0,2,1.0,850,8842.5,1.0,0,0,3,6,850,0,1100,14459,92,0,12.5425,6.7464,6.7464,0.0,9.0874,9.5791,7.004,0.096,1,Low,Average,48.68,2369.74
1505000.0,5,3.0,3300,33474.0,1.0,0,3,3,9,1870,1430,3836,20953,58,1,14.2243,8.102,7.5342,7.2661,10.4186,9.9501,8.2524,0.099,2,Mid,Average,14.68,215.5
445838.0,3,2.5,2250,5692.0,2.0,0,0,3,8,2250,0,1320,5390,14,0,13.0077,7.7191,7.7191,0.0,8.647,8.5925,7.1861,0.395,7,Mid,Average,-29.32,859.66
1072000.0,2,2.25,3900,14864.0,1.0,0,3,3,8,1950,1950,2580,5184,67,0,13.885,8.269,7.5761,7.5761,9.6068,8.5535,7.8559,0.262,8,Mid,Average,23.68,560.74
467000.0,2,1.5,1320,10800.0,1.0,0,0,4,8,1320,0,2120,12040,67,0,13.0541,7.1861,7.1861,0.0,9.2874,9.3961,7.6596,0.122,10,Mid,Good,23.68,560.74
686000.0,4,2.5,2760,6440.0,2.0,0,0,3,10,2760,0,3070,8127,15,0,13.4386,7.9233,7.9233,0.0,8.7704,9.0031,8.0298,0.429,8,High,Average,-28.32,802.02
279950.0,3,2.0,1750,9750.0,1.0,0,0,3,7,1350,400,1900,10125,53,0,12.5424,7.4679,7.2086,5.994,9.1851,9.2229,7.5501,0.179,6,Mid,Average,9.68,93.7
527000.0,4,2.25,2330,19436.0,2.0,0,0,3,8,2330,0,1910,10055,27,0,13.175,7.7541,7.7541,0.0,9.8749,9.2159,7.5554,0.12,9,Mid,Average,-16.32,266.34
325000.0,3,2.25,2220,16020.0,1.0,0,0,4,8,1780,440,2080,9583,48,0,12.6916,7.7057,7.4849,6.089,9.6817,9.1679,7.6406,0.139,9,Mid,Good,4.68,21.9
328000.0,3,2.25,2020,8379.0,2.0,0,0,3,7,2020,0,2020,8031,20,0,12.7008,7.6113,7.6113,0.0,9.0336,8.9912,7.6113,0.241,9,Mid,Average,-23.32,543.82
390000.0,3,2.25,1250,7500.0,1.0,0,0,5,7,1250,0,1280,7392,72,0,12.8739,7.1317,7.1317,0.0,8.9228,8.9083,7.1554,0.167,6,Mid,Good,28.68,822.54
479950.0,2,2.0,1510,6516.0,1.0,0,0,3,8,1510,0,1640,6009,10,0,13.0814,7.3205,7.3205,0.0,8.7822,8.7012,7.4031,0.232,3,Mid,Average,-33.32,1110.22
264950.0,4,2.25,1720,9753.0,1.0,0,0,4,7,1120,600,1510,9753,36,0,12.4873,7.4507,7.022,6.3986,9.1854,9.1854,7.3205,0.176,5,Mid,Good,-7.32,53.58
235000.0,3,1.0,1430,15246.0,1.0,0,0,4,7,980,450,1960,13068,54,0,12.3673,7.2661,6.8886,6.1115,9.6321,9.478,7.5812,0.094,1,Mid,Good,10.68,114.06
516500.0,3,2.5,1480,4729.0,2.0,0,0,3,7,1480,0,2250,4729,11,0,13.1548,7.3005,7.3005,0.0,8.4617,8.4617,7.7191,0.313,3,Mid,Average,-32.32,1044.58
655000.0,2,1.75,1450,10400.0,2.0,1,4,3,7,1230,220,2030,13193,100,1,13.3924,7.28,7.1156,5.3982,9.2497,9.4875,7.6163,0.139,4,Mid,Average,56.68,3212.62
500000.0,4,2.75,2280,15347.0,1.0,0,0,5,7,2280,0,2280,15347,54,0,13.1224,7.7324,7.7324,0.0,9.6387,9.6387,7.7324,0.149,6,Mid,Good,10.68,114.06
315000.0,6,2.75,2940,7350.0,1.0,0,0,3,8,1780,1160,2120,8236,36,0,12.6603,7.9865,7.4849,7.057,8.9026,9.0164,7.6596,0.4,11,Mid,Average,-7.32,53.58
213000.0,2,1.0,1000,10200.0,1.0,0,0,3,6,1000,0,1150,13702,53,0,12.2691,6.9088,6.9088,0.0,9.2302,9.5254,7.0484,0.098,11,Low,Average,9.68,93.7
475000.0,3,1.5,2480,5280.0,1.5,0,0,5,7,1620,860,2090,4800,67,0,13.0711,7.8164,7.3908,6.7581,8.5719,8.4766,7.6454,0.47,9,Mid,Good,23.68,560.74
1025000.0,5,4.0,3760,8759.5,2.0,0,0,3,10,3760,0,3430,35096,31,0,13.8402,8.2324,8.2324,0.0,9.078,10.4659,8.1406,0.429,6,High,Average,-12.32,151.78
416000.0,3,2.0,2220,94300.0,1.0,0,0,5,7,1640,580,2070,80100,39,0,12.9384,7.7057,7.4031,6.3648,11.4542,11.291,7.6358,0.024,4,Mid,Good,-4.32,18.66
410000.0,4,1.0,1970,4740.0,1.5,0,0,3,7,1670,300,1510,4740,111,1,12.9239,7.5863,7.4212,5.7071,8.464,8.464,7.3205,0.416,3,Mid,Average,67.68,4580.58
800000.0,3,3.5,3830,221284.0,2.0,0,0,3,10,3530,300,2920,148539,21,0,13.5924,8.2509,8.1693,5.7071,12.3072,11.9086,7.9797,0.017,7,High,Average,-22.32,498.18
472000.0,6,2.5,4410,14034.0,1.0,0,2,4,9,2350,2060,2600,13988,49,0,13.0647,8.3919,7.7626,7.6309,9.5493,9.546,7.8637,0.314,5,Mid,Good,5.68,32.26
225000.0,3,1.75,1430,8505.0,1.0,0,0,4,7,1430,0,1190,8640,46,0,12.3239,7.2661,7.2661,0.0,9.0485,9.0643,7.0825,0.168,12,Mid,Good,2.68,7.18
210000.0,2,0.75,830,6000.0,1.0,0,0,3,6,830,0,830,4960,74,0,12.2549,6.7226,6.7226,0.0,8.6997,8.5094,6.7226,0.138,10,Low,Average,30.68,941.26
455000.0,2,1.0,1430,5000.0,1.5,0,0,2,7,1430,0,1450,3750,90,0,13.0281,7.2661,7.2661,0.0,8.5174,8.2298,7.28,0.286,1,Mid,Poor,46.68,2179.02
225000.0,3,1.0,1300,8316.0,1.0,0,0,4,6,1300,0,1260,8316,61,0,12.3239,7.1709,7.1709,0.0,9.0261,9.0261,7.1397,0.156,4,Low,Good,17.68,312.58
480000.0,2,1.0,1030,3060.0,1.0,0,2,4,7,790,240,1390,3060,96,0,13.0815,6.9383,6.6733,5.4848,8.0265,8.0265,7.2378,0.337,8,Mid,Good,52.68,2775.18
363000.0,3,2.5,2740,11872.0,2.0,0,0,3,9,2740,0,2570,10377,25,0,12.8022,7.9161,7.9161,0.0,9.382,9.2474,7.8521,0.231,2,Mid,Average,-18.32,335.62
2400000.0,4,2.5,3650,8354.0,1.0,1,4,3,9,1830,1820,3120,18841,14,0,14.691,8.2028,7.5126,7.5071,9.0306,9.8438,8.0459,0.437,9,Mid,Average,-29.32,859.66
181000.0,2,1.5,720,5120.0,1.0,0,0,3,6,720,0,1150,2566,61,0,12.1063,6.5806,6.5806,0.0,8.5411,7.8505,7.0484,0.141,2,Low,Average,17.68,312.58
250000.0,4,2.0,2010,7312.0,1.0,0,0,4,7,2010,0,2010,7650,39,0,12.4292,7.6064,7.6064,0.0,8.8974,8.9426,7.6064,0.275,3,Mid,Good,-4.32,18.66
481000.0,3,1.75,1560,3000.0,1.0,0,0,4,6,770,790,1390,3000,97,0,13.0836,7.3531,6.6477,6.6733,8.0067,8.0067,7.2378,0.52,4,Low,Good,53.68,2881.54
260000.0,3,2.0,1810,7209.0,1.0,0,0,4,7,1240,570,1750,7209,36,0,12.4684,7.5016,7.1237,6.3474,8.8832,8.8832,7.4679,0.251,9,Mid,Good,-7.32,53.58
455000.0,4,2.5,3360,7685.0,2.0,0,0,3,9,3360,0,3060,6567,13,0,13.0281,8.12,8.12,0.0,8.9472,8.79,8.0265,0.437,5,Mid,Average,-30.32,919.3
415000.0,3,2.25,1510,36224.0,2.0,0,0,3,8,1510,0,1730,36224,24,0,12.936,7.3205,7.3205,0.0,10.4975,10.4975,7.4565,0.042,4,Mid,Average,-19.32,373.26
349500.0,3,1.0,1400,3538.0,1.0,0,0,3,7,800,600,1620,6331,62,0,12.7643,7.2449,6.6859,6.3986,8.1716,8.7534,7.3908,0.396,4,Mid,Average,18.68,348.94
245000.0,3,2.5,1730,7442.0,2.0,0,0,3,7,1730,0,1630,6458,27,0,12.409,7.4565,7.4565,0.0,8.915,8.7732,7.3969,0.232,9,Mid,Average,-16.32,266.34
592500.0,2,2.0,1420,9191.0,1.5,0,2,5,7,1420,0,1420,6816,86,0,13.2921,7.2591,7.2591,0.0,9.1261,8.8272,7.2591,0.154,5,Mid,Good,42.68,1821.58
385000.0,4,1.75,2360,7620.0,1.0,0,0,4,7,1180,1180,1910,7620,59,0,12.861,7.7668,7.0741,7.0741,8.9387,8.9387,7.5554,0.31,10,Mid,Good,15.68,245.86
315000.0,3,1.75,1580,11455.0,1.0,0,0,4,7,1200,380,1550,10650,41,0,12.6603,7.3658,7.0909,5.9428,9.3463,9.2734,7.3467,0.138,2,Mid,Good,-2.32,5.38
255000.0,3,1.0,1230,10170.0,1.0,0,0,3,7,1230,0,1380,10098,35,0,12.449,7.1156,7.1156,0.0,9.2273,9.2202,7.2306,0.121,11,Mid,Average,-8.32,69.22
693000.0,4,2.5,2460,4425.0,2.0,0,0,3,8,2460,0,2990,5659,8,0,13.4488,7.8083,7.8083,0.0,8.3953,8.6412,8.0034,0.556,8,Mid,Average,-35.32,1247.5
780000.0,3,1.0,1660,4400.0,1.5,0,0,3,8,1460,200,1660,4400,103,0,13.5671,7.4152,7.2869,5.3033,8.3896,8.3896,7.4152,0.377,12,Mid,Average,59.68,3561.7
237000.0,3,1.75,1270,8470.0,1.0,0,0,4,7,1270,0,1600,8470,54,0,12.3758,7.1476,7.1476,0.0,9.0444,9.0444,7.3784,0.15,10,Mid,Good,10.68,114.06
525000.0,3,2.25,2100,40510.0,2.0,0,0,3,10,1320,780,2380,33450,35,0,13.1712,7.6502,7.1861,6.6606,10.6093,10.4178,7.7753,0.052,12,High,Average,-8.32,69.22
425000.0,2,1.0,770,5040.0,1.0,0,0,3,5,770,0,1330,2580,85,0,12.9598,6.6477,6.6477,0.0,8.5254,7.8559,7.1937,0.153,4,Low,Average,41.68,1737.22
369900.0,1,1.0,760,10079.0,1.0,1,4,5,5,760,0,1230,14267,78,0,12.821,6.6346,6.6346,0.0,9.2183,9.5658,7.1156,0.075,10,Low,Good,34.68,1202.7
290000.0,4,2.5,1700,8000.0,2.0,0,0,4,7,1700,0,1950,7475,26,0,12.5776,7.439,7.439,0.0,8.9873,8.9195,7.5761,0.212,5,Mid,Good,-17.32,299.98
285000.0,3,1.0,1120,10701.0,1.0,0,0,3,7,1120,0,1130,6350,60,0,12.5602,7.022,7.022,0.0,9.2782,8.7564,7.0309,0.105,9,Mid,Average,16.68,278.22
415000.0,2,1.0,1070,4500.0,1.0,0,0,3,7,1070,0,1320,4465,77,0,12.936,6.9763,6.9763,0.0,8.4121,8.4042,7.1861,0.238,8,Mid,Average,33.68,1134.34
272500.0,3,2.5,2070,9900.0,1.0,0,0,3,8,1420,650,2070,8250,36,0,12.5154,7.6358,7.2591,6.4785,9.2004,9.0181,7.6358,0.209,4,Mid,Average,-7.32,53.58
2900000.0,4,3.25,5050,11049.0,1.5,0,2,3,11,4750,300,3890,20060,33,1,14.8802,8.5273,8.4661,5.7071,9.3102,9.9065,8.2664,0.457,5,High,Average,-10.32,106.5
