price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_lot,log_sqft_lot15,living_lot_ratio,sale_month,grade_level,condition_level
269950.0,2,1.75,1340,7250.0,1.0,0,0,5,5,700,640,1830,9750,66,0,12.506,7.2004,6.5511,8.8888,9.185,0.185,2,Low,Good
807100.0,4,2.5,2680,4499.0,2.0,0,0,3,9,2680,0,2920,4500,16,0,13.6012,7.8936,7.8936,8.4116,8.4118,0.596,3,Mid,Average
653000.0,3,2.5,2680,9750.0,1.0,0,0,4,8,1610,1070,2480,8750,35,0,13.3893,7.8936,7.384,9.185,9.0768,0.275,6,Mid,Good
371500.0,3,2.0,1370,8336.0,1.0,0,0,5,7,1370,0,1770,7288,50,0,12.8253,7.2226,7.2226,9.0283,8.894,0.164,6,Mid,Good
284000.0,3,1.75,1560,21000.0,1.0,0,0,3,7,1560,0,1070,7920,61,0,12.5567,7.3524,7.3524,9.9523,8.9771,0.074,3,Mid,Average
272000.0,3,1.75,2160,7140.0,1.0,0,0,4,7,1670,490,1930,7350,37,0,12.5136,7.6779,7.4206,8.8735,8.9025,0.303,1,Mid,Good
313000.0,3,1.5,1340,7912.0,1.5,0,0,3,7,1340,0,1480,7940,59,0,12.654,7.2004,7.2004,8.9761,8.9797,0.169,5,Mid,Average
917500.0,4,2.5,3880,35003.0,2.0,0,0,3,10,2570,1310,3740,35230,31,0,13.7294,8.2636,7.8517,10.4632,10.4697,0.111,1,High,Average
673000.0,4,2.25,2590,8190.0,2.0,0,0,4,8,2590,0,2260,8335,34,0,13.4195,7.8594,7.8594,9.0107,9.0282,0.316,9,Mid,Good
425000.0,3,1.25,1120,1100.0,2.0,0,0,3,8,820,300,1590,1795,7,0,12.9598,7.0211,6.7093,7.0031,7.4928,1.018,2,Mid,Average
399950.0,5,2.75,1970,5400.0,1.0,0,0,3,7,1320,650,1280,2150,28,0,12.8991,7.5858,7.1854,8.5942,7.6732,0.365,7,Mid,Average
385000.0,3,1.0,1220,4800.0,1.0,0,0,3,6,1220,0,1200,4800,113,0,12.861,7.1066,7.1066,8.4764,8.4764,0.254,5,Low,Average
269950.0,3,1.5,1950,7560.0,1.0,0,2,4,7,1320,630,1950,8941,39,0,12.506,7.5756,7.1854,8.9306,9.0984,0.258,11,Mid,Good
330000.0,2,1.0,1350,8220.0,1.0,0,0,3,7,1060,290,1540,8280,66,0,12.7068,7.2079,6.966,9.0143,9.0216,0.164,1,Mid,Average
260000.0,3,2.5,1670,5797.0,2.0,0,0,3,7,1670,0,1670,6183,26,0,12.4684,7.4206,7.4206,8.6651,8.7296,0.288,7,Mid,Average
470000.0,4,3.0,2380,5125.0,1.5,0,0,4,7,1680,700,1410,5375,90,0,13.0605,7.7749,7.4265,8.5419,8.5895,0.464,4,Mid,Good
589000.0,4,3.0,2440,9600.0,2.0,0,0,5,7,2440,0,2290,9600,53,0,13.2862,7.7998,7.7998,9.1695,9.1695,0.254,6,Mid,Good
163500.0,2,1.5,1050,3419.0,2.0,0,0,3,7,1050,0,1050,3417,18,0,12.0046,6.9565,6.9565,8.1371,8.1365,0.307,7,Mid,Average
835000.0,4,2.75,3130,13412.0,2.0,0,0,3,9,2140,990,2260,9984,21,0,13.6352,8.0488,7.6686,9.5039,9.2087,0.233,9,Mid,Average
1095000.0,5,3.0,4090,12850.0,1.0,0,2,4,10,2090,2000,2540,10270,28,0,13.9063,8.3163,7.6449,9.4611,9.237,0.318,11,High,Good
269000.0,4,1.5,1490,10000.0,1.0,0,0,4,8,1100,390,2190,8910,46,0,12.5025,7.3065,7.0031,9.2103,9.0949,0.149,4,Mid,Good
560000.0,3,2.5,1900,8744.0,2.0,0,0,3,8,1900,0,2030,8744,27,0,13.2357,7.5496,7.5496,9.0761,9.0761,0.217,5,Mid,Average
615000.0,4,1.0,1330,2400.0,1.5,0,0,4,6,1330,0,1330,4400,114,0,13.3294,7.1929,7.1929,7.7832,8.3894,0.554,4,Low,Good
585188.0,3,2.25,2230,10026.0,1.0,0,0,3,8,1430,800,2230,9340,39,0,13.2797,7.7098,7.2654,9.2129,9.1421,0.222,12,Mid,Average
305000.0,3,1.75,1650,9480.0,1.0,0,0,3,7,1220,430,1540,8400,37,0,12.6281,7.4085,7.1066,9.1569,9.036,0.174,8,Mid,Average
166950.0,3,1.0,1190,8820.0,1.0,0,0,3,6,1190,0,1230,7980,55,0,12.0254,7.0817,7.0817,9.0848,8.9847,0.135,11,Low,Average
799000.0,3,2.5,2140,9897.0,1.0,0,0,4,8,2140,0,2680,10083,55,0,13.5911,7.6686,7.6686,9.2,9.2186,0.216,9,Mid,Good
400000.0,3,2.5,2180,7508.0,1.0,0,0,4,7,1420,760,1900,7818,52,0,12.8992,7.6871,7.2584,8.9237,8.9642,0.29,6,Mid,Good
230000.0,3,1.0,1060,10228.0,1.0,0,0,3,7,1060,0,1570,10228,66,0,12.3458,6.966,6.966,9.2329,9.2329,0.104,12,Mid,Average
256883.0,3,2.5,1690,5025.0,2.0,0,0,3,8,1690,0,2550,5001,11,0,12.4564,7.4325,7.4325,8.5222,8.5174,0.336,5,Mid,Average
423000.0,4,2.0,1970,6480.0,1.5,0,0,5,7,1130,840,1500,6480,94,0,12.9551,7.5858,7.03,8.7765,8.7765,0.304,11,Mid,Good
465000.0,3,2.5,2150,4084.0,2.0,0,0,3,8,2150,0,1750,2385,7,0,13.0498,7.6732,7.6732,8.3148,7.777,0.526,7,Mid,Average
440000.0,3,2.5,1910,66211.0,2.0,0,0,3,7,1910,0,2330,67268,18,0,12.9945,7.5549,7.5549,11.1006,11.1164,0.029,1,Mid,Average
385000.0,3,1.75,1350,155073.0,1.0,0,0,4,7,1350,0,1560,50965,45,0,12.861,7.2079,7.2079,11.9517,10.8389,0.009,10,Mid,Good
210000.0,3,1.0,860,11725.0,1.0,0,0,4,6,860,0,1300,9514,72,0,12.2549,6.7569,6.7569,9.3695,9.1605,0.073,3,Low,Good
297000.0,3,2.5,1940,14952.0,2.0,0,0,3,8,1940,0,2030,10450,20,0,12.6015,7.5704,7.5704,9.6126,9.2544,0.13,11,Mid,Average
470000.0,3,1.0,1010,5000.0,1.0,0,0,3,7,1010,0,1680,5000,62,0,13.0605,6.9177,6.9177,8.5172,8.5172,0.202,7,Mid,Average
226500.0,3,1.5,1300,7370.0,1.0,0,0,4,7,900,400,1430,7500,38,0,12.3305,7.1701,6.8024,8.9052,8.9227,0.176,8,Mid,Good
274250.0,3,1.0,910,8450.0,1.0,0,0,4,6,910,0,1400,8040,53,0,12.5218,6.8134,6.8134,9.0419,8.9922,0.108,3,Low,Good
840000.0,4,1.75,2480,11010.0,1.0,0,0,4,9,1630,850,2770,10744,48,0,13.6412,7.816,7.3963,9.3066,9.2821,0.225,8,Mid,Good
677900.0,3,2.5,2440,4587.0,2.0,0,0,3,8,2440,0,2750,4587,4,0,13.4268,7.7998,7.7998,8.431,8.431,0.532,9,Mid,Average
425000.0,3,1.0,1010,5864.0,1.0,0,0,3,7,1010,0,1290,5000,100,0,12.9598,6.9177,6.9177,8.6766,8.5172,0.172,2,Mid,Average
180250.0,2,0.75,900,9600.0,1.0,0,0,3,6,900,0,1250,14280,73,0,12.1021,6.8024,6.8024,9.1695,9.5666,0.094,11,Low,Average
464000.0,6,3.0,2300,3404.0,2.0,0,0,3,7,1600,700,1560,1312,94,1,13.0476,7.7407,7.3778,8.1327,7.1793,0.676,7,Mid,Average
320000.0,4,2.25,1550,7579.0,2.0,0,0,3,8,1550,0,1630,6397,22,0,12.6761,7.346,7.346,8.9331,8.7636,0.205,4,Mid,Average
625504.0,3,2.25,1270,1566.0,2.0,0,0,3,8,1060,210,1160,1327,0,0,13.3463,7.1468,6.966,7.3563,7.1907,0.811,7,Mid,Average
592500.0,4,2.5,2240,10082.0,1.0,0,0,3,9,2240,0,2520,12368,31,0,13.2921,7.7142,7.7142,9.2185,9.4229,0.222,5,Mid,Average
465000.0,3,2.5,2714,17936.0,2.0,0,0,3,9,2714,0,2590,18386,10,0,13.0498,7.9062,7.9062,9.7946,9.8193,0.151,1,Mid,Average
477000.0,4,2.75,1720,6270.0,2.0,0,0,3,8,1720,0,2130,8700,36,0,13.0753,7.4501,7.4501,8.7435,9.0711,0.274,5,Mid,Average
280000.0,2,1.0,850,8842.5,1.0,0,0,3,6,850,0,1100,14459,92,0,12.5425,6.7452,6.7452,9.0873,9.5791,0.096,1,Low,Average
1505000.0,5,3.0,3300,33474.0,1.0,0,3,3,9,1870,1430,3836,20953,58,1,14.2243,8.1017,7.5337,10.4185,9.95,0.099,2,Mid,Average
445838.0,3,2.5,2250,5692.0,2.0,0,0,3,8,2250,0,1320,5390,14,0,13.0077,7.7187,7.7187,8.6468,8.5923,0.395,7,Mid,Average
1072000.0,2,2.25,3900,14864.0,1.0,0,3,3,8,1950,1950,2580,5184,67,0,13.885,8.2687,7.5756,9.6067,8.5533,0.262,8,Mid,Average
467000.0,2,1.5,1320,10800.0,1.0,0,0,4,8,1320,0,2120,12040,67,0,13.0541,7.1854,7.1854,9.2873,9.396,0.122,10,Mid,Good
686000.0,4,2.5,2760,6440.0,2.0,0,0,3,10,2760,0,3070,8127,15,0,13.4386,7.923,7.923,8.7703,9.0029,0.429,8,High,Average
279950.0,3,2.0,1750,9750.0,1.0,0,0,3,7,1350,400,1900,10125,53,0,12.5424,7.4674,7.2079,9.185,9.2228,0.179,6,Mid,Average
527000.0,4,2.25,2330,19436.0,2.0,0,0,3,8,2330,0,1910,10055,27,0,13.175,7.7536,7.7536,9.8749,9.2158,0.12,9,Mid,Average
325000.0,3,2.25,2220,16020.0,1.0,0,0,4,8,1780,440,2080,9583,48,0,12.6916,7.7053,7.4844,9.6816,9.1677,0.139,9,Mid,Good
328000.0,3,2.25,2020,8379.0,2.0,0,0,3,7,2020,0,2020,8031,20,0,12.7008,7.6109,7.6109,9.0335,8.9911,0.241,9,Mid,Average
390000.0,3,2.25,1250,7500.0,1.0,0,0,5,7,1250,0,1280,7392,72,0,12.8739,7.1309,7.1309,8.9227,8.9082,0.167,6,Mid,Good
479950.0,2,2.0,1510,6516.0,1.0,0,0,3,8,1510,0,1640,6009,10,0,13.0814,7.3199,7.3199,8.782,8.701,0.232,3,Mid,Average
264950.0,4,2.25,1720,9753.0,1.0,0,0,4,7,1120,600,1510,9753,36,0,12.4873,7.4501,7.0211,9.1853,9.1853,0.176,5,Mid,Good
235000.0,3,1.0,1430,15246.0,1.0,0,0,4,7,980,450,1960,13068,54,0,12.3673,7.2654,6.8876,9.6321,9.4779,0.094,1,Mid,Good
516500.0,3,2.5,1480,4729.0,2.0,0,0,3,7,1480,0,2250,4729,11,0,13.1548,7.2998,7.2998,8.4615,8.4615,0.313,3,Mid,Average
655000.0,2,1.75,1450,10400.0,2.0,1,4,3,7,1230,220,2030,13193,100,1,13.3924,7.2793,7.1148,9.2496,9.4874,0.139,4,Mid,Average
500000.0,4,2.75,2280,15347.0,1.0,0,0,5,7,2280,0,2280,15347,54,0,13.1224,7.7319,7.7319,9.6387,9.6387,0.149,6,Mid,Good
315000.0,6,2.75,2940,7350.0,1.0,0,0,3,8,1780,1160,2120,8236,36,0,12.6603,7.9862,7.4844,8.9025,9.0163,0.4,11,Mid,Average
213000.0,2,1.0,1000,10200.0,1.0,0,0,3,6,1000,0,1150,13702,53,0,12.269,6.9078,6.9078,9.2301,9.5253,0.098,11,Low,Average
475000.0,3,1.5,2480,5280.0,1.5,0,0,5,7,1620,860,2090,4800,67,0,13.0711,7.816,7.3902,8.5717,8.4764,0.47,9,Mid,Good
1025000.0,5,4.0,3760,8759.5,2.0,0,0,3,10,3760,0,3430,35096,31,0,13.8402,8.2322,8.2322,9.0779,10.4658,0.429,6,High,Average
416000.0,3,2.0,2220,94300.0,1.0,0,0,5,7,1640,580,2070,80100,39,0,12.9384,7.7053,7.4025,11.4542,11.291,0.024,4,Mid,Good
410000.0,4,1.0,1970,4740.0,1.5,0,0,3,7,1670,300,1510,4740,111,1,12.9239,7.5858,7.4206,8.4638,8.4638,0.416,3,Mid,Average
800000.0,3,3.5,3830,221284.0,2.0,0,0,3,10,3530,300,2920,148539,21,0,13.5924,8.2506,8.1691,12.3072,11.9086,0.017,7,High,Average
472000.0,6,2.5,4410,14034.0,1.0,0,2,4,9,2350,2060,2600,13988,49,0,13.0647,8.3916,7.7622,9.5492,9.546,0.314,5,Mid,Good
225000.0,3,1.75,1430,8505.0,1.0,0,0,4,7,1430,0,1190,8640,46,0,12.3239,7.2654,7.2654,9.0484,9.0642,0.168,12,Mid,Good
210000.0,2,0.75,830,6000.0,1.0,0,0,3,6,830,0,830,4960,74,0,12.2549,6.7214,6.7214,8.6995,8.5092,0.138,10,Low,Average
455000.0,2,1.0,1430,5000.0,1.5,0,0,2,7,1430,0,1450,3750,90,0,13.0281,7.2654,7.2654,8.5172,8.2295,0.286,1,Mid,Poor
225000.0,3,1.0,1300,8316.0,1.0,0,0,4,6,1300,0,1260,8316,61,0,12.3239,7.1701,7.1701,9.0259,9.0259,0.156,4,Low,Good
480000.0,2,1.0,1030,3060.0,1.0,0,2,4,7,790,240,1390,3060,96,0,13.0815,6.9373,6.672,8.0262,8.0262,0.337,8,Mid,Good
363000.0,3,2.5,2740,11872.0,2.0,0,0,3,9,2740,0,2570,10377,25,0,12.8022,7.9157,7.9157,9.3819,9.2473,0.231,2,Mid,Average
181000.0,2,1.5,720,5120.0,1.0,0,0,3,6,720,0,1150,2566,61,0,12.1063,6.5793,6.5793,8.5409,7.8501,0.141,2,Low,Average
250000.0,4,2.0,2010,7312.0,1.0,0,0,4,7,2010,0,2010,7650,39,0,12.4292,7.6059,7.6059,8.8973,8.9425,0.275,3,Mid,Good
481000.0,3,1.75,1560,3000.0,1.0,0,0,4,6,770,790,1390,3000,97,0,13.0836,7.3524,6.6464,8.0064,8.0064,0.52,4,Low,Good
260000.0,3,2.0,1810,7209.0,1.0,0,0,4,7,1240,570,1750,7209,36,0,12.4684,7.5011,7.1229,8.8831,8.8831,0.251,9,Mid,Good
455000.0,4,2.5,3360,7685.0,2.0,0,0,3,9,3360,0,3060,6567,13,0,13.0281,8.1197,8.1197,8.947,8.7898,0.437,5,Mid,Average
415000.0,3,2.25,1510,36224.0,2.0,0,0,3,8,1510,0,1730,36224,24,0,12.936,7.3199,7.3199,10.4975,10.4975,0.042,4,Mid,Average
349500.0,3,1.0,1400,3538.0,1.0,0,0,3,7,800,600,1620,6331,62,0,12.7643,7.2442,6.6846,8.1713,8.7532,0.396,4,Mid,Average
245000.0,3,2.5,1730,7442.0,2.0,0,0,3,7,1730,0,1630,6458,27,0,12.409,7.4559,7.4559,8.9149,8.7731,0.232,9,Mid,Average
592500.0,2,2.0,1420,9191.0,1.5,0,2,5,7,1420,0,1420,6816,86,0,13.2921,7.2584,7.2584,9.126,8.827,0.154,5,Mid,Good
385000.0,4,1.75,2360,7620.0,1.0,0,0,4,7,1180,1180,1910,7620,59,0,12.861,7.7664,7.0733,8.9385,8.9385,0.31,10,Mid,Good
315000.0,3,1.75,1580,11455.0,1.0,0,0,4,7,1200,380,1550,10650,41,0,12.6603,7.3652,7.0901,9.3462,9.2733,0.138,2,Mid,Good
255000.0,3,1.0,1230,10170.0,1.0,0,0,3,7,1230,0,1380,10098,35,0,12.449,7.1148,7.1148,9.2272,9.2201,0.121,11,Mid,Average
693000.0,4,2.5,2460,4425.0,2.0,0,0,3,8,2460,0,2990,5659,8,0,13.4488,7.8079,7.8079,8.395,8.641,0.556,8,Mid,Average
780000.0,3,1.0,1660,4400.0,1.5,0,0,3,8,1460,200,1660,4400,103,0,13.567,7.4146,7.2862,8.3894,8.3894,0.377,12,Mid,Average
237000.0,3,1.75,1270,8470.0,1.0,0,0,4,7,1270,0,1600,8470,54,0,12.3758,7.1468,7.1468,9.0443,9.0443,0.15,10,Mid,Good
525000.0,3,2.25,2100,40510.0,2.0,0,0,3,10,1320,780,2380,33450,35,0,13.1712,7.6497,7.1854,10.6093,10.4178,0.052,12,High,Average
425000.0,2,1.0,770,5040.0,1.0,0,0,3,5,770,0,1330,2580,85,0,12.9598,6.6464,6.6464,8.5252,7.8555,0.153,4,Low,Average
369900.0,1,1.0,760,10079.0,1.0,1,4,5,5,760,0,1230,14267,78,0,12.821,6.6333,6.6333,9.2182,9.5657,0.075,10,Low,Good
290000.0,4,2.5,1700,8000.0,2.0,0,0,4,7,1700,0,1950,7475,26,0,12.5776,7.4384,7.4384,8.9872,8.9193,0.212,5,Mid,Good
285000.0,3,1.0,1120,10701.0,1.0,0,0,3,7,1120,0,1130,6350,60,0,12.5602,7.0211,7.0211,9.2781,8.7562,0.105,9,Mid,Average
415000.0,2,1.0,1070,4500.0,1.0,0,0,3,7,1070,0,1320,4465,77,0,12.936,6.9754,6.9754,8.4118,8.404,0.238,8,Mid,Average
272500.0,3,2.5,2070,9900.0,1.0,0,0,3,8,1420,650,2070,8250,36,0,12.5154,7.6353,7.2584,9.2003,9.018,0.209,4,Mid,Average
436000.0,2,1.0,1040,7538.0,1.0,0,0,4,7,1040,0,1440,7530,76,0,12.9854,6.947,6.947,8.9277,8.9267,0.138,5,Mid,Good
210000.0,3,1.0,1700,11390.0,1.0,0,0,4,7,1700,0,1350,8164,47,0,12.2549,7.4384,7.4384,9.3405,9.0075,0.149,10,Mid,Good
236000.0,3,1.0,1300,5898.0,1.0,0,0,3,7,1300,0,1320,7619,53,0,12.3716,7.1701,7.1701,8.6824,8.9384,0.22,9,Mid,Average
331000.0,3,1.75,1080,1306.0,1.0,0,0,3,7,580,500,1440,2225,60,1,12.7099,6.9847,6.363,7.1747,7.7075,0.827,11,Mid,Average
365000.0,3,2.5,2653,4510.0,2.0,0,0,3,8,2653,0,2653,4927,9,0,12.8077,7.8834,7.8834,8.4141,8.5025,0.588,3,Mid,Average
450000.0,3,2.0,2290,16258.0,1.0,0,0,5,8,2290,0,1660,10530,55,0,13.017,7.7363,7.7363,9.6963,9.262,0.141,1,Mid,Good
770000.0,4,2.75,3820,26300.0,2.0,0,0,3,9,2850,970,1860,12136,0,0,13.5541,8.248,7.9551,10.1773,9.4039,0.145,11,Mid,Average
455000.0,4,2.5,2210,49375.0,1.0,0,0,3,8,2210,0,2670,49385,18,0,13.0281,7.7007,7.7007,10.8072,10.8074,0.045,5,Mid,Average
405000.0,3,1.75,2390,5250.0,1.0,0,0,3,6,1240,1150,2020,6000,107,0,12.9116,7.779,7.1229,8.566,8.6995,0.455,5,Low,Average
304900.0,4,1.75,2600,11325.0,1.0,0,0,4,7,1610,990,1720,11088,45,0,12.6277,7.8633,7.384,9.3348,9.3136,0.23,7,Mid,Good
170000.0,2,1.0,860,5265.0,1.0,0,0,3,6,860,0,1650,8775,84,0,12.0436,6.7569,6.7569,8.5688,9.0797,0.163,2,Low,Average
780000.0,4,3.25,3500,7048.0,2.0,0,0,3,9,3500,0,3920,7864,9,0,13.567,8.1605,8.1605,8.8605,8.9701,0.497,6,Mid,Average
330000.0,3,3.0,2420,13959.0,1.0,0,0,4,8,1740,680,2570,13300,27,0,12.7068,7.7915,7.4616,9.5439,9.4955,0.173,4,Mid,Good
370000.0,4,2.5,2720,8666.0,2.0,0,0,3,9,2720,0,2410,8100,22,0,12.8213,7.9084,7.9084,9.0672,8.9996,0.314,9,Mid,Average
467000.0,5,2.25,2500,13500.0,1.0,0,0,3,7,1850,650,2300,9750,35,0,13.0541,7.824,7.5229,9.5104,9.185,0.185,10,Mid,Average
405000.0,3,1.75,1670,6720.0,1.0,0,0,3,7,1140,530,1670,7320,35,0,12.9116,7.4206,7.0388,8.8128,8.8984,0.249,2,Mid,Average
675000.0,5,2.25,2900,10300.0,1.0,0,0,3,8,1450,1450,2310,10300,29,0,13.4225,7.9725,7.2793,9.2399,9.2399,0.282,7,Mid,Average
500000.0,2,1.0,1640,14100.0,1.0,0,0,4,7,1140,500,1520,13527,60,0,13.1224,7.4025,7.0388,9.5539,9.5124,0.116,8,Mid,Good
389999.0,4,2.5,1890,15770.0,2.0,0,0,4,7,1890,0,2410,15256,46,0,12.8739,7.5443,7.5443,9.6659,9.6327,0.12,7,Mid,Good
630000.0,4,1.75,2950,9025.0,1.0,0,2,4,8,1780,1170,2120,9600,40,0,13.3535,7.9896,7.4844,9.1078,9.1695,0.327,2,Mid,Good
360000.0,4,2.5,2160,9528.0,2.0,0,0,3,9,2160,0,2280,9937,22,0,12.7939,7.6779,7.6779,9.162,9.204,0.227,10,Mid,Average
580000.0,4,3.0,3280,11060.0,2.0,0,0,3,8,2270,1010,2320,11004,28,0,13.2708,8.0956,7.7275,9.3111,9.306,0.297,10,Mid,Average
550000.0,3,2.0,1970,4166.0,2.0,0,3,5,8,1270,700,2390,4166,85,0,13.2177,7.5858,7.1468,8.3347,8.3347,0.473,7,Mid,Good
879000.0,4,2.5,3360,22111.0,2.0,0,0,3,10,3360,0,3150,11374,20,0,13.6865,8.1197,8.1197,10.0038,9.3391,0.152,7,High,Average
265000.0,3,2.0,1320,8276.0,1.0,0,0,3,7,1320,0,1740,7316,21,0,12.4875,7.1854,7.1854,9.0211,8.8978,0.159,8,Mid,Average
446500.0,3,2.5,2650,7286.0,2.0,0,0,3,8,2650,0,2400,7220,25,0,13.0092,7.8823,7.8823,8.8937,8.8846,0.364,3,Mid,Average
404000.0,3,1.5,2030,8880.0,1.0,0,0,3,7,1330,700,2140,5592,51,0,12.9092,7.6158,7.1929,9.0916,8.6291,0.229,6,Mid,Average
267500.0,3,1.75,1590,8968.5,1.0,0,2,3,7,1090,500,1630,9052,57,0,12.4969,7.3715,6.9939,9.1015,9.1107,0.177,5,Mid,Average
335000.0,3,2.5,2440,7632.0,2.0,0,0,3,8,2440,0,2510,7903,16,0,12.7219,7.7998,7.7998,8.9401,8.975,0.32,8,Mid,Average
576000.0,3,2.5,1940,9000.0,1.0,0,0,4,7,970,970,2190,7310,66,0,13.2639,7.5704,6.8773,9.105,8.897,0.216,6,Mid,Good
208633.0,3,2.5,2040,3810.0,2.0,0,0,3,8,2040,0,2370,4590,9,0,12.2483,7.6207,7.6207,8.2454,8.4316,0.535,4,Mid,Average
315000.0,3,2.25,2200,8750.0,1.0,0,0,4,7,1120,1080,1460,10139,51,0,12.6603,7.6962,7.0211,9.0768,9.2241,0.251,1,Mid,Good
725000.0,3,1.75,1920,3300.0,1.0,0,0,4,8,960,960,1740,4000,102,0,13.4939,7.5601,6.8669,8.1017,8.294,0.582,2,Mid,Good
550000.0,4,2.75,1800,7750.0,1.0,0,0,4,8,1400,400,1800,8275,50,0,13.2177,7.4955,7.2442,8.9554,9.021,0.232,4,Mid,Good
610750.0,4,2.25,2180,7297.0,2.0,0,0,3,8,2180,0,2250,9781,30,0,13.3224,7.6871,7.6871,8.8952,9.1882,0.299,6,Mid,Average
550700.0,2,1.0,1010,5000.0,1.5,0,0,4,6,1010,0,1460,5000,107,0,13.2189,6.9177,6.9177,8.5172,8.5172,0.202,2,Low,Good
665000.0,4,2.75,3320,10574.0,2.0,0,0,5,8,2220,1100,2720,8330,55,0,13.4075,8.1077,7.7053,9.2662,9.0276,0.314,1,Mid,Good
834000.0,4,2.5,2370,4000.0,1.5,0,2,5,8,1980,390,2440,5750,87,0,13.634,7.7706,7.5909,8.294,8.657,0.592,2,Mid,Good
201000.0,5,1.75,1660,78408.0,1.5,0,0,3,6,1660,0,1660,78408,99,0,12.2111,7.4146,7.4146,11.2697,11.2697,0.021,10,Low,Average
1384000.0,4,3.25,4290,12103.0,1.0,0,3,3,11,2690,1600,3860,11244,17,0,14.1405,8.364,7.8973,9.4012,9.3276,0.354,6,High,Average
1400000.0,4,3.25,4290,10358.0,1.0,0,3,3,11,2690,1600,3860,11244,17,0,14.152,8.364,7.8973,9.2455,9.3276,0.414,12,High,Average
305000.0,3,2.25,1950,7700.0,1.0,0,0,3,8,1350,600,2150,7350,35,0,12.6281,7.5756,7.2079,8.949,8.9025,0.253,11,Mid,Average
487000.0,3,2.0,2590,14052.0,1.0,0,0,5,8,1720,870,1570,8162,67,0,13.096,7.8594,7.4501,9.5505,9.0072,0.184,4,Mid,Good
390000.0,3,2.5,1930,64904.0,1.0,0,0,4,8,1930,0,2350,57500,27,0,12.8739,7.5653,7.5653,11.0807,10.9595,0.03,5,Mid,Good
548000.0,2,1.0,1470,3864.0,1.0,0,0,4,7,1170,300,1570,3864,98,0,13.214,7.293,7.0648,8.2595,8.2595,0.38,7,Mid,Good
268750.0,4,1.0,800,8775.0,1.0,0,0,3,6,800,0,1310,8775,71,0,12.5015,6.6846,6.6846,9.0797,9.0797,0.091,11,Low,Average
819900.0,5,2.75,3150,7119.0,2.0,0,0,3,9,3150,0,1560,8384,1,0,13.6169,8.0552,8.0552,8.8705,9.0341,0.442,5,Mid,Average
520000.0,3,2.25,2030,16200.0,2.0,0,0,3,8,2030,0,2660,17958,30,0,13.1616,7.6158,7.6158,9.6928,9.7958,0.125,10,Mid,Average
230000.0,3,2.0,1450,11204.0,1.0,0,0,3,7,1450,0,1520,9518,11,0,12.3458,7.2793,7.2793,9.324,9.1609,0.129,7,Mid,Average
240000.0,3,1.75,1510,10248.0,1.0,0,0,3,7,1510,0,1510,9753,46,0,12.3884,7.3199,7.3199,9.2348,9.1853,0.147,2,Mid,Average
232000.0,2,1.0,1240,12092.0,1.0,0,0,3,6,960,280,1820,7460,92,1,12.3545,7.1229,6.8669,9.4003,8.9173,0.103,9,Low,Average
240500.0,2,1.0,1240,12092.0,1.0,0,0,3,6,960,280,1820,7460,93,1,12.3905,7.1229,6.8669,9.4003,8.9173,0.103,3,Low,Average
274975.0,3,2.5,3030,45004.0,2.0,0,0,3,9,3030,0,3080,35781,27,0,12.5244,8.0163,8.0163,10.7145,10.4852,0.067,10,Mid,Average
740000.0,4,2.0,2050,4400.0,1.5,0,0,4,9,2050,0,2320,5500,92,0,13.5144,7.6256,7.6256,8.3894,8.6125,0.466,9,Mid,Good
186375.0,3,1.0,1000,7636.0,1.0,0,0,2,7,1000,0,1150,7600,63,0,12.1355,6.9078,6.9078,8.9406,8.9359,0.131,4,Mid,Poor
790000.0,3,2.25,2370,10289.0,1.0,0,0,4,9,1590,780,2500,10004,37,0,13.5798,7.7706,7.3715,9.2388,9.2107,0.23,7,Mid,Good
880000.0,4,3.5,2800,6750.0,2.0,0,0,3,9,1890,910,2370,6120,63,1,13.6877,7.9374,7.5443,8.8173,8.7193,0.415,9,Mid,Average
279000.0,6,1.75,2240,11180.0,2.0,0,0,4,7,2240,0,1590,7955,60,0,12.539,7.7142,7.7142,9.3219,8.9816,0.2,4,Mid,Good
295000.0,3,2.0,1810,10530.0,1.0,0,2,3,8,1810,0,1910,10450,23,0,12.5947,7.5011,7.5011,9.262,9.2544,0.172,7,Mid,Average
640000.0,2,1.0,1070,5000.0,1.0,0,0,3,7,1070,0,1710,5000,91,0,13.3692,6.9754,6.9754,8.5172,8.5172,0.214,4,Mid,Average
940000.0,4,2.0,2490,9525.0,2.0,0,0,5,9,2490,0,2770,9525,46,0,13.7536,7.82,7.82,9.1617,9.1617,0.261,7,Mid,Good
260000.0,4,2.5,1960,5238.0,2.0,0,0,3,7,1960,0,1800,5894,11,0,12.4684,7.5807,7.5807,8.5637,8.6817,0.374,10,Mid,Average
559900.0,3,2.75,2930,5569.0,1.0,0,0,3,9,1860,1070,2580,11045,10,0,13.2355,7.9828,7.5283,8.625,9.3097,0.526,6,Mid,Average
791500.0,4,2.0,1510,3500.0,1.5,0,0,5,7,1510,0,1820,3750,103,0,13.5817,7.3199,7.3199,8.1605,8.2295,0.431,7,Mid,Good
